"","LastName","FirstName","DatasetID","Dataset","species","AccSpeciesID","AccSpeciesName","ObservationID","ObsDataID","TraitID","TraitName","DataID","DataName","OriglName","OrigValueStr","OrigUnitStr","ValueKindName","OrigUncertaintyStr","UncertaintyName","Replicates","StdValue","UnitName","RelUncertaintyPercent","OrigObsDataID","ErrorRisk","Reference","Comment","StdValueStr"
"11","Reich","Peter",35,"Reich-Oleksyn Global Leaf N, P Database","Abies amabilis",30,"Abies amabilis",771742,3526784,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","N_(%)","0.99","%","Single",NA,NA,NA,9.9,"mg/g",NA,3526734,1.42862,"Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",NA,NA
"12","Reich","Peter",35,"Reich-Oleksyn Global Leaf N, P Database","Abies amabilis",30,"Abies amabilis",771743,3526794,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","N_(%)","0.76","%","Single",NA,NA,NA,7.6,"mg/g",NA,NA,2.07322,"Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",NA,NA
"13","Reich","Peter",35,"Reich-Oleksyn Global Leaf N, P Database","Abies amabilis",30,"Abies amabilis",771744,3526804,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","N_(%)","0.97","%","Single",NA,NA,NA,9.7,"mg/g",NA,3556568,1.47266,"Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",NA,NA
"14","Reich","Peter",35,"Reich-Oleksyn Global Leaf N, P Database","Abies amabilis",30,"Abies amabilis",771745,3526814,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","N_(%)","0.96","%","Single",NA,NA,NA,9.6,"mg/g",NA,3526714,1.4981,"Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",NA,NA
"15","Reich","Peter",35,"Reich-Oleksyn Global Leaf N, P Database","Abies amabilis",30,"Abies amabilis",771746,3526824,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","N_(%)","1.02","%","Single",NA,NA,NA,10.2,"mg/g",NA,NA,1.36421,"Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",NA,NA
"16","Reich","Peter",35,"Reich-Oleksyn Global Leaf N, P Database","Abies amabilis",30,"Abies amabilis",771747,3526834,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","N_(%)","1.06","%","Single",NA,NA,NA,10.6,"mg/g",NA,NA,1.2812,"Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",NA,NA
"17","Reich","Peter",35,"Reich-Oleksyn Global Leaf N, P Database","Abies amabilis",30,"Abies amabilis",771748,3526844,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","N_(%)","0.7","%","Single",NA,NA,NA,7,"mg/g",NA,NA,2.42623,"Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",NA,NA
"18","Reich","Peter",35,"Reich-Oleksyn Global Leaf N, P Database","Abies amabilis",30,"Abies amabilis",771749,3526854,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","N_(%)","1.06","%","Single",NA,NA,NA,10.6,"mg/g",NA,3526834,1.2812,"Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",NA,NA
"19","Reich","Peter",35,"Reich-Oleksyn Global Leaf N, P Database","Abies amabilis",30,"Abies amabilis",771750,3526864,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","N_(%)","0.94","%","Single",NA,NA,NA,9.4,"mg/g",NA,3526694,1.54993,"Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",NA,NA
"20","Reich","Peter",35,"Reich-Oleksyn Global Leaf N, P Database","Abies amabilis",30,"Abies amabilis",771751,3526874,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","N_(%)","0.84","%","Single",NA,NA,NA,8.4,"mg/g",NA,NA,1.82683,"Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",NA,NA
"21","Reich","Peter",35,"Reich-Oleksyn Global Leaf N, P Database","Abies amabilis",30,"Abies amabilis",774591,3556568,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","N_(%)","0.97","%","Single",NA,NA,NA,9.7,"mg/g",NA,NA,1.47266,"Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",NA,NA
"22","Reich","Peter",35,"Reich-Oleksyn Global Leaf N, P Database","Abies amabilis",30,"Abies amabilis",774592,3556580,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","N_(%)","1.1","%","Single",NA,NA,NA,11,"mg/g",NA,NA,1.20127,"Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",NA,NA
"23","Enquist","Brian",129,"The Americas N&P database","Abies grandis",50,"Abies grandis",964339,6109159,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","leafN","1.46","%","Species mean",NA,NA,NA,14.6,"mg/g",NA,NA,0.987925,"Kerkhoff, A. J., W. F. Fagan, J. J. Elser, and B. J. Enquist. 2006. Phylogenetic and growth form variation in the scaling of nitrogen and phosphorus in the seed plants. American Naturalist 168:E103-E122.",NA,NA
"24","Craine","Joseph",130,"Global 15N Database","Abies lasiocarpa",56,"Abies lasiocarpa",23093,576746,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","Leaf %N","0.984","%","Single",NA,NA,NA,9.84,"mg/g",NA,NA,1.88115,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.","% dry mass",NA
"25","Craine","Joseph",130,"Global 15N Database","Abies lasiocarpa",56,"Abies lasiocarpa",23094,576769,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","Leaf %N","0.998","%","Single",NA,NA,NA,9.98,"mg/g",NA,NA,1.79683,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.","% dry mass",NA
"26","Craine","Joseph",130,"Global 15N Database","Abies lasiocarpa",56,"Abies lasiocarpa",23095,576792,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","Leaf %N","1.056","%","Single",NA,NA,NA,10.56,"mg/g",NA,NA,1.45968,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.","% dry mass",NA
"27","Craine","Joseph",130,"Global 15N Database","Abies lasiocarpa",56,"Abies lasiocarpa",23096,576815,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","Leaf %N","1.113","%","Single",NA,NA,NA,11.13,"mg/g",NA,NA,1.17592,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.","% dry mass",NA
"28","Craine","Joseph",130,"Global 15N Database","Abies lasiocarpa",56,"Abies lasiocarpa",23097,576839,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","Leaf %N","1.152","%","Single",NA,NA,NA,11.52,"mg/g",NA,NA,1.1016,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.","% dry mass",NA
"29","Craine","Joseph",130,"Global 15N Database","Abies lasiocarpa",56,"Abies lasiocarpa",23098,576863,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","Leaf %N","1.175","%","Single",NA,NA,NA,11.75,"mg/g",NA,NA,1.05894,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.","% dry mass",NA
"30","Craine","Joseph",130,"Global 15N Database","Abies lasiocarpa",56,"Abies lasiocarpa",23099,576886,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","Leaf %N","1.192","%","Single",NA,NA,NA,11.92,"mg/g",NA,NA,1.02794,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.","% dry mass",NA
"31","Craine","Joseph",130,"Global 15N Database","Abies lasiocarpa",56,"Abies lasiocarpa",23100,576909,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","Leaf %N","1.2","%","Single",NA,NA,NA,12,"mg/g",NA,NA,1.01351,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.","% dry mass",NA
"32","Craine","Joseph",130,"Global 15N Database","Abies lasiocarpa",56,"Abies lasiocarpa",23101,576932,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","Leaf %N","1.203","%","Single",NA,NA,NA,12.03,"mg/g",NA,NA,1.00812,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.","% dry mass",NA
"33","Craine","Joseph",130,"Global 15N Database","Abies lasiocarpa",56,"Abies lasiocarpa",23102,576955,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","Leaf %N","1.216","%","Single",NA,NA,NA,12.16,"mg/g",NA,NA,0.984928,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.","% dry mass",NA
"34","Craine","Joseph",130,"Global 15N Database","Abies lasiocarpa",56,"Abies lasiocarpa",23103,576979,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","Leaf %N","1.219","%","Single",NA,NA,NA,12.19,"mg/g",NA,NA,0.979611,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.","% dry mass",NA
"35","Craine","Joseph",130,"Global 15N Database","Abies lasiocarpa",56,"Abies lasiocarpa",23104,577002,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","Leaf %N","1.22","%","Single",NA,NA,NA,12.2,"mg/g",NA,576979,0.979611,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.","% dry mass",NA
"36","Craine","Joseph",130,"Global 15N Database","Abies lasiocarpa",56,"Abies lasiocarpa",23105,577025,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","Leaf %N","1.232","%","Single",NA,NA,NA,12.32,"mg/g",NA,NA,0.95672,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.","% dry mass",NA
"37","Craine","Joseph",130,"Global 15N Database","Abies lasiocarpa",56,"Abies lasiocarpa",23106,577048,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","Leaf %N","1.255","%","Single",NA,NA,NA,12.55,"mg/g",NA,NA,0.916806,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.","% dry mass",NA
"38","Craine","Joseph",130,"Global 15N Database","Abies lasiocarpa",56,"Abies lasiocarpa",23107,577071,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","Leaf %N","1.265","%","Single",NA,NA,NA,12.65,"mg/g",NA,NA,0.89968,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.","% dry mass",NA
"39","Craine","Joseph",130,"Global 15N Database","Abies lasiocarpa",56,"Abies lasiocarpa",23108,577094,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","Leaf %N","1.271","%","Single",NA,NA,NA,12.71,"mg/g",NA,NA,0.88947,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.","% dry mass",NA
"40","Craine","Joseph",130,"Global 15N Database","Abies lasiocarpa",56,"Abies lasiocarpa",23109,577117,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","Leaf %N","1.303","%","Single",NA,NA,NA,13.03,"mg/g",NA,NA,0.835813,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.","% dry mass",NA
"41","Craine","Joseph",130,"Global 15N Database","Abies lasiocarpa",56,"Abies lasiocarpa",23110,577140,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","Leaf %N","1.32","%","Single",NA,NA,NA,13.2,"mg/g",NA,NA,0.807842,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.","% dry mass",NA
"42","Craine","Joseph",130,"Global 15N Database","Abies lasiocarpa",56,"Abies lasiocarpa",23111,577163,14,"Leaf nitrogen (N) content per leaf dry mass",15,"Leaf nitrogen content per dry mass (Nmass)","Leaf %N","1.32","%","Single",NA,NA,NA,13.2,"mg/g",NA,577140,0.807842,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.","% dry mass",NA
