"","LastName","FirstName","DatasetID","Dataset","species","AccSpeciesID","AccSpeciesName","ObservationID","ObsDataID","TraitID","TraitName","DataID","DataName","OriglName","OrigValueStr","OrigUnitStr","ValueKindName","OrigUncertaintyStr","UncertaintyName","Replicates","StdValue","UnitName","RelUncertaintyPercent","OrigObsDataID","ErrorRisk","Reference","Comment","StdValueStr"
"22","Kleyer","Michael",25,"The LEDA Traitbase","Achillea millefolium",909,"Achillea millefolium",212808,2269319,38,"Plant woodiness",43,"Woodiness","woodiness","non-woody",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"23","Wright","Ian",57,"Categorical Plant Traits Database","Achillea millefolium",909,"Achillea millefolium",328015,2629335,38,"Plant woodiness",43,"Woodiness","Woody","non-woody",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unpub.",NA,NA
"24","Cornelissen","Johannes",1,"Abisko & Sheffield Database","Achillea millefolium",909,"Achillea millefolium",801007,4674546,38,"Plant woodiness",43,"Woodiness","GrowthForm2","H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cornelissen, J. H. C., H. M. Quested, D. Gwynn-Jones, R. S. P. Van Logtestijn, M. A. H. De Beus, A. Kondratchuk, T. V. Callaghan, and R. Aerts. 2004. Leaf digestibility and litter decomposability are related in a wide range of subarctic plant species and types. Functional Ecology 18:779-786.","W woody/ H herbaceuous",NA
"25","Enquist","Brian",129,"The Americas N&P database","Achillea millefolium",909,"Achillea millefolium",963327,6101807,38,"Plant woodiness",43,"Woodiness","Habit: woodiness","non-woody",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kerkhoff, A. J., W. F. Fagan, J. J. Elser, and B. J. Enquist. 2006. Phylogenetic and growth form variation in the scaling of nitrogen and phosphorus in the seed plants. American Naturalist 168:E103-E122.",NA,NA
"26","Cornwell","Will",89,"ArtDeco Database","Achillea millefolium",909,"Achillea millefolium",967698,6140542,38,"Plant woodiness",43,"Woodiness","gf2","H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cornwell, W. K., J. H. C. Cornelissen, K. Amatangelo, E. Dorrepaal, V. T. Eviner, O. Godoy, S. E. Hobbie, B. Hoorens, H. Kurokawa, N. Pérez-Harguindeguy, H. M. Quested, L. S. Santiago, D. A. Wardle, I. J. Wright, R. Aerts, S. D. Allison, P. van Bodegom, V. Brovkin, A. Chatain, T. V. Callaghan, S. Díaz, E. Garnier, D. E. Gurvich, E. Kazakou, J. A. Klein, J. Read, P. B. Reich, N. A. Soudzilovskaia, M. V. Vaieretti, and M. Westoby. 2008. Plant species traits are the predominant control on litter decomposition rates within biomes worldwide. Ecology Letters 11:1065-1071.",NA,NA
"27","Cornwell","Will",89,"ArtDeco Database","Achillea millefolium",909,"Achillea millefolium",968098,6149222,38,"Plant woodiness",43,"Woodiness","gf2","H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cornwell, W. K., J. H. C. Cornelissen, K. Amatangelo, E. Dorrepaal, V. T. Eviner, O. Godoy, S. E. Hobbie, B. Hoorens, H. Kurokawa, N. Pérez-Harguindeguy, H. M. Quested, L. S. Santiago, D. A. Wardle, I. J. Wright, R. Aerts, S. D. Allison, P. van Bodegom, V. Brovkin, A. Chatain, T. V. Callaghan, S. Díaz, E. Garnier, D. E. Gurvich, E. Kazakou, J. A. Klein, J. Read, P. B. Reich, N. A. Soudzilovskaia, M. V. Vaieretti, and M. Westoby. 2008. Plant species traits are the predominant control on litter decomposition rates within biomes worldwide. Ecology Letters 11:1065-1071.",NA,NA
"28","Cornwell","Will",89,"ArtDeco Database","Achillea millefolium",909,"Achillea millefolium",968172,6151318,38,"Plant woodiness",43,"Woodiness","gf2","H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cornwell, W. K., J. H. C. Cornelissen, K. Amatangelo, E. Dorrepaal, V. T. Eviner, O. Godoy, S. E. Hobbie, B. Hoorens, H. Kurokawa, N. Pérez-Harguindeguy, H. M. Quested, L. S. Santiago, D. A. Wardle, I. J. Wright, R. Aerts, S. D. Allison, P. van Bodegom, V. Brovkin, A. Chatain, T. V. Callaghan, S. Díaz, E. Garnier, D. E. Gurvich, E. Kazakou, J. A. Klein, J. Read, P. B. Reich, N. A. Soudzilovskaia, M. V. Vaieretti, and M. Westoby. 2008. Plant species traits are the predominant control on litter decomposition rates within biomes worldwide. Ecology Letters 11:1065-1071.",NA,NA
"29","Wright","Ian",57,"Categorical Plant Traits Database","Allium cernuum",2517,"Allium cernuum",328189,2629683,38,"Plant woodiness",43,"Woodiness","Woody","non-woody",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unpub.",NA,NA
"30","Kleyer","Michael",25,"The LEDA Traitbase","Allium schoenoprasum",2566,"Allium schoenoprasum",212959,2270520,38,"Plant woodiness",43,"Woodiness","woodiness","non-woody",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"31","Kleyer","Michael",25,"The LEDA Traitbase","Allium schoenoprasum",2566,"Allium schoenoprasum",212960,2270528,38,"Plant woodiness",43,"Woodiness","woodiness","non-woody",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"32","Wright","Ian",57,"Categorical Plant Traits Database","Alnus rubra",2726,"Alnus rubra",328235,2629775,38,"Plant woodiness",43,"Woodiness","Woody","woody",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unpub.",NA,NA
"33","Cornwell","Will",89,"ArtDeco Database","Alnus rubra",2726,"Alnus rubra",967246,6129561,38,"Plant woodiness",43,"Woodiness","gf2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cornwell, W. K., J. H. C. Cornelissen, K. Amatangelo, E. Dorrepaal, V. T. Eviner, O. Godoy, S. E. Hobbie, B. Hoorens, H. Kurokawa, N. Pérez-Harguindeguy, H. M. Quested, L. S. Santiago, D. A. Wardle, I. J. Wright, R. Aerts, S. D. Allison, P. van Bodegom, V. Brovkin, A. Chatain, T. V. Callaghan, S. Díaz, E. Garnier, D. E. Gurvich, E. Kazakou, J. A. Klein, J. Read, P. B. Reich, N. A. Soudzilovskaia, M. V. Vaieretti, and M. Westoby. 2008. Plant species traits are the predominant control on litter decomposition rates within biomes worldwide. Ecology Letters 11:1065-1071.",NA,NA
"34","Cornwell","Will",89,"ArtDeco Database","Alnus rubra",2726,"Alnus rubra",968429,6157221,38,"Plant woodiness",43,"Woodiness","gf2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cornwell, W. K., J. H. C. Cornelissen, K. Amatangelo, E. Dorrepaal, V. T. Eviner, O. Godoy, S. E. Hobbie, B. Hoorens, H. Kurokawa, N. Pérez-Harguindeguy, H. M. Quested, L. S. Santiago, D. A. Wardle, I. J. Wright, R. Aerts, S. D. Allison, P. van Bodegom, V. Brovkin, A. Chatain, T. V. Callaghan, S. Díaz, E. Garnier, D. E. Gurvich, E. Kazakou, J. A. Klein, J. Read, P. B. Reich, N. A. Soudzilovskaia, M. V. Vaieretti, and M. Westoby. 2008. Plant species traits are the predominant control on litter decomposition rates within biomes worldwide. Ecology Letters 11:1065-1071.",NA,NA
"35","Wright","Ian",57,"Categorical Plant Traits Database","Amelanchier alnifolia",3173,"Amelanchier alnifolia",328273,2629851,38,"Plant woodiness",43,"Woodiness","Woody","woody",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unpub.",NA,NA
"36","Kleyer","Michael",25,"The LEDA Traitbase","Anaphalis margaritacea",3433,"Anaphalis margaritacea",213044,2271196,38,"Plant woodiness",43,"Woodiness","woodiness","non-woody",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"37","Enquist","Brian",129,"The Americas N&P database","Apocynum androsaemifolium",4236,"Apocynum androsaemifolium",963319,6101741,38,"Plant woodiness",43,"Woodiness","Habit: woodiness","non-woody",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kerkhoff, A. J., W. F. Fagan, J. J. Elser, and B. J. Enquist. 2006. Phylogenetic and growth form variation in the scaling of nitrogen and phosphorus in the seed plants. American Naturalist 168:E103-E122.",NA,NA
"38","Cornwell","Will",55,"Jasper Ridge Californian Woody Plants Database","Arbutus menziesii",4443,"Arbutus menziesii",218186,2312027,38,"Plant woodiness",43,"Woodiness","woody","Y","Y/N","Single",NA,NA,NA,NA,NA,NA,NA,NA,"Preston, K. A., W. K. Cornwell, and J. L. DeNoyer. 2006. Wood density and vessel traits as distinct correlates of ecological strategy in 51 California coast range angiosperms. New Phytologist 170:807-818.","wood present?",NA
"39","Wright","Ian",57,"Categorical Plant Traits Database","Arbutus menziesii",4443,"Arbutus menziesii",328508,2630321,38,"Plant woodiness",43,"Woodiness","Woody","woody",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unpub.",NA,NA
"40","Wright","Ian",57,"Categorical Plant Traits Database","Arbutus menziesii",4443,"Arbutus menziesii",328509,2630323,38,"Plant woodiness",43,"Woodiness","Woody","woody",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unpub.",NA,NA
"41","Wright","Ian",57,"Categorical Plant Traits Database","Arctous alpina",59056,"Arctostaphylos alpinus",328522,2630349,38,"Plant woodiness",43,"Woodiness","Woody","woody",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unpub.",NA,NA
"42","Kleyer","Michael",25,"The LEDA Traitbase","Artemisia dracunculus",5184,"Artemisia dracunculus",213211,2272516,38,"Plant woodiness",43,"Woodiness","woodiness","non-woody",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"43","Wright","Ian",57,"Categorical Plant Traits Database","Artemisia tridentata",5251,"Artemisia tridentata",328607,2630519,38,"Plant woodiness",43,"Woodiness","Woody","woody",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unpub.",NA,NA
"44","Kleyer","Michael",25,"The LEDA Traitbase","Aruncus dioicus",5395,"Aruncus dioicus",213226,2272634,38,"Plant woodiness",43,"Woodiness","woodiness","non-woody",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"45","Cornelissen","Johannes",1,"Abisko & Sheffield Database","Betula nana",7350,"Betula nana",172597,1808216,38,"Plant woodiness",43,"Woodiness","GrowthForm2","w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quested, H. M., J. H. C. Cornelissen, M. C. Press, T. V. Callaghan, R. Aerts, F. Trosien, P. Riemann, D. Gwynn-Jones, A. Kondratchuk, and S. E. Jonasson. 2003. Decomposition of sub-arctic plants with differing nitrogen economies: A functional role for hemiparasites. Ecology 84:3209-3221.","woody/herbaceuous;",NA
"46","Cornelissen","Johannes",1,"Abisko & Sheffield Database","Betula nana",7350,"Betula nana",172670,1810743,38,"Plant woodiness",43,"Woodiness","GrowthForm2","w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quested, H. M., J. H. C. Cornelissen, M. C. Press, T. V. Callaghan, R. Aerts, F. Trosien, P. Riemann, D. Gwynn-Jones, A. Kondratchuk, and S. E. Jonasson. 2003. Decomposition of sub-arctic plants with differing nitrogen economies: A functional role for hemiparasites. Ecology 84:3209-3221.","woody/herbaceuous;",NA
"47","Cornelissen","Johannes",1,"Abisko & Sheffield Database","Betula nana",7350,"Betula nana",172738,1813091,38,"Plant woodiness",43,"Woodiness","GrowthForm2","w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quested, H. M., J. H. C. Cornelissen, M. C. Press, T. V. Callaghan, R. Aerts, F. Trosien, P. Riemann, D. Gwynn-Jones, A. Kondratchuk, and S. E. Jonasson. 2003. Decomposition of sub-arctic plants with differing nitrogen economies: A functional role for hemiparasites. Ecology 84:3209-3221.","woody/herbaceuous;",NA
"48","Cornelissen","Johannes",37,"Sheffield Database","Betula nana",7350,"Betula nana",172779,1814472,38,"Plant woodiness",43,"Woodiness","GrowthForm2","w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cornelissen, J. H. C. 1996. An experimental comparison of leaf decomposition rates in a wide range of temperate plant species and types. Journal of Ecology 84:573-582.","woody/herbaceuous",NA
"49","Cornelissen","Johannes",37,"Sheffield Database","Betula nana",7350,"Betula nana",172975,1820889,38,"Plant woodiness",43,"Woodiness","GrowthForm2","w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cornelissen, J. H. C. 1996. An experimental comparison of leaf decomposition rates in a wide range of temperate plant species and types. Journal of Ecology 84:573-582.","woody/herbaceuous",NA
